URL,Title,Date,Location,About
https://www.eventbrite.com/e/personal-power-cacao-ceremony-tickets-1124744112919?aff=ebdssbdestsearch,Personal Power Cacao Ceremony,"Wednesday, January 22 · 6:30 - 8:30pm EST",Wyld Magick Center for Holistic Healing,"January 22, 2025 at 6:30 PM
What is a Cacao Ceremony?
 This sacred Tree medicine can open your heart, facilitate healing from past wounds, and illuminate the path toward gratitude and self-discovery. Mother Cacao embodies the essence of purity within us and reveals the best version of ourselves, a version accessible to everyone. Beyond its many enchanting attributes, Indigenous elders emphasize that participating in a ceremony can harmonize our lives, thereby aligning with the greater cosmos. 
 Modern-day cacao ceremonies are not trying to emulate a cultural ritual from another time and place. Just because people long ago related to cacao in a certain way doesn’t mean that way is any better or even more suited to our present-day cultural context and needs. Instead, what cacao ceremonies today have in common with ancient cultures that worked with ceremonial cacao is a genuine desire to connect with, be guided by, and learn from cacao. The cacao ceremony is an opportunity to listen and connect. 
 The Cacao Ceremony means relating cacao with gratitude, intention, and reciprocity. Within this sacred space, we will connect with our inner fire, the power that drives us to our authenticity and helps us achieve what we want.  We will use the  Ora Oaxacan Spice Cacao  for this ceremony to tap into the sacred heart fire within us all! 
The Medicine of Cacao
 Cacao is a teacher skilled at helping us reconnect with our hearts, tend our relationships, and walk through life purposefully and guided by a clear vision. Each month, Raven will create a different Ceremony with different Cacao blends to help you connect and heal. These Ceremonies will bring you closer to its medicine of healing and self-discovery. In this ceremony, we will incorporate the power of the drum! The shamanic drum works amazingly well to enhance the benefits of Cacao. 
Who can this Benefit?
 Embrace this ceremony as a powerful opportunity to unlock your inner fire and authenticity, and drive in the New Year! Get the mindset to tackle those new projects and make this the best year ever! There are so many benefits for you in this ceremony: 
 
 Opening the Heart Chakra 
 Self-Discovery 
 Connecting with Universal Love 
 Expanding your power of Compassion 
 Releasing negativity and negative thought patterns 
 Working through difficult emotional times in your life 
 Aligning with Empathy 
 Seeking insights for personal and spiritual growth 
 Improving current relationships 
 
 We will open our hearts through a profound gratitude practice in this sacred ceremony. Together, we will savor Spicy Cacao, deeply connecting with the fire element. 
 Raven will then lead you on a transformative journey to connect with the deep Wisdom of this amazing plant teacher! 
 NOTE:  This beautiful ceremony unfolds on the floor. While yoga mats will be provided, consider bringing anything that enhances your comfort—floor chairs, pillows, or anything that feels right for you! 
Attending Remote
 I am excited to welcome you to our Cacao Ceremonies for remote participation! While nothing compares to the magical experience of being present, if you wish to join us from afar via Zoom, the opportunity is here for you! 
 Embrace this unique experience by bringing your cacao to connect deeply with your inner fire, wherever you are. Here are my recommendations for attending remotely: 
 
 Create an altar space adorned with candles or a small indoor fire receptacle. 
 Indulge in the exquisite  Ora Oaxacan Spice Cacao . However, you may also create your own using pure cacao and add cinnamon, nutmeg, ginger, and pepper for a unique experience. 
 Ensure a serene space to fully immerse yourself in the sacred ceremony without distractions. 
 
When Does Registration Close?
 Registration generally closes one day before the event for in-person attendance. 
Ceremony Location
Wyld Magick Center for Holistic Healing
 2210 India Hook Road # 105
Rock Hill, SC 29732 
 803-818-2133"
https://www.eventbrite.com/e/mushrooms-cacao-ceremony-tickets-1143025001549?aff=ebdssbdestsearch,Mushrooms & Cacao Ceremony,"Saturday, January 25 · 10am - 4:44pm PST",60500 Aberdeen Dr,"Embrace the transformative journey that awaits you!  🌿✨ Unlocking Healing with Psilocybin: In the heart of our shared human experience lies a tapestry woven with memories—some vivid, others buried deep within the folds of our consciousness. These memories, often tied to past traumas, shape who we are and how we navigate the world. But what if we could gently unravel those threads, allowing healing to flow through us like a gentle stream? The Forgotten Incidents: Our minds, in their wisdom, sometimes veil these incidents from our conscious awareness. They disassociate, shielding us from pain and vulnerability. Yet, within this protective cocoon lies an opportunity—an invitation to reclaim our power and rewrite our narratives. Creating Sacred Ground Before we open the circle, we prepare. The setting becomes sacred—a container for transformation. We weave safety into the fabric of our intentions, knowing that vulnerability is our greatest strength. The desert guardians and the four winds stand watch, their ancient wisdom guarding our medicine space. Journey of Liberation and Expansion Together, we embark on a sacred journey—one fueled by Psilocybin and Cacao, the ancient medicines that whisper to our souls. In this space, we shed the weight of the past, like leaves falling from a tired tree. Our rituals become bridges, connecting us to forgotten parts of ourselves. We honor the pain, acknowledge the wounds, and release them into the ether. Closing the Circle  As the journey unfolds, we dance with the elements—the earth beneath our feet, the fire of transformation, the air that carries our intentions, and the water that cleanses. And when the time comes, we close the circle not as individuals, but as a tribe. We ground ourselves, integrating the healing energy that flows through us. Together, we emerge—stronger, wiser, and connected. Our past no longer binds us; it propels us forward. This is our medicine—a gift we share, a legacy we weave into the fabric of existence."
https://www.eventbrite.com/e/sound-healing-journey-with-ceremonial-cacao-tickets-1117196969209?aff=ebdssbdestsearch,Sound Healing Journey with Ceremonial Cacao,"Monday, January 20 · 6:45 - 8pm MST",1545 S Pearl St,"Sound Healing Journey with Ceremonial Cacao Join us for a transformative experience at our  Sound Healing Journey with Ceremonial Cacao  event! Immerse yourself in the healing vibrations of sound while sipping on the sacred elixir of ceremonial cacao. Located at  1545 S Pearl St , this in-person event will guide you through a journey of relaxation and rejuvenation. Let the harmonious sounds and the heart-opening properties of cacao elevate your spirit and soothe your soul. Don't miss out on this unique opportunity to nourish your mind, body, and spirit! *This specific cacao blend is ethically sourced from a small family farm and is combined with Reishi mushrooms, Chaga mushrooms, Maca root and cayenne pepper. Please check in with us about any potential allergies before drinking this blend *Mats, bolsters, and blankets provided *No refunds for late cancellations or no shows. Cancellations must be made 24 hours prior to the beginning of class."
https://www.eventbrite.com/e/sound-healing-and-chocolate-cacao-ceremony-chinese-new-year-tickets-1145168873929?aff=ebdssbdestsearch,Sound Healing and Chocolate Cacao Ceremony: Chinese New Year,"Wednesday, January 29 · 6 - 8pm PST",Indigeny Reserve Event Center (Brown House),"Indigeny Event Center Come celebrate the Chinese New Year, and enjoy the healing sound of singing bowls while sipping on a warm cup of love in the form of cacao chocolate, while connecting to your heart. This is a chance to calm your nervous system and connect with the real you. Our intension is that this evening bring multidimensional magic, calm, connection, joy, transformation, and all your heart and soul desires in your beautiful and powerful unfolding. Please join us in setting the intention for healing and wholeness for ourselves and the planet. What is Cacao Medicine: Gentle plant medicine, Ceremonial Cacao, think of 100% dark chocolate unprocessed and unadulterated, helps increase blood flow to the brain improving mental focus and clarity plus it is abundant in flavanols which have potent antioxidant and anti-inflammatory effects. Cacao is a natural stimulant of serotonin, the body’s ‘happy’ biochemical that helps us balance our moods. Cacao is a loving and gentle plant medicine that unites you with the heart of Mother Earth; opening your Heart Chakra and elevating your creative consciousness with a feeling of expansive and euphoric connection. The Cacao is vegan, soy and GMO free. Please let me know if you have any food allergies. I usually use coconut to enhance the flavor of the chocolate. What happens during cacao ceremony? We set up sacred space, and we will drink Ceremonial Cacao together with heartfelt, loving intentions. We will then experience a shamanic journey of healing with Mama Cacao as your guide. I will drum for your shamanic Journey to assist you in your healing. We will conclude with a sound healing Koshi chimes, and singing bowls. The Cacao Ceremony is a guided journey that will have you reflect, contemplate, release, forgive, accept and heal. There will also be sound healing to help shift you more into your heart and clear your chakras. Items to Bring Comfortable clothing, blanket seat / yoga mat Journal and pen Eye covering (bandana) for shamanic journey Drum or rattle if you have it, if you want to share a song. Lots of water Try not to make plans or do too much before and after the ceremony, and to enjoy the benefits of the meditation all day. Instructions will be sent after payment ALL SALES ARE FINAL/NO REFUNDS Disclaimer: Those with serious heart conditions, who are pregnant or breastfeeding, or currently taking MAOI / SSRI antidepressants are discouraged from taking ceremonial doses of cacao due to medical contraindications. Cacao naturally has small amounts of caffeine and may dilate blood vessels. You may still participate, but may require a smaller, energetic dosage or other special precautions. If any of these apply to you, please contact us to discuss your situation prior to the ceremony. It is your responsibility to let us know about any allergies you may have prior to event.♥"
https://www.eventbrite.com/e/the-divine-comedy-ii-the-red-thread-feat-hajime-kinoko-tickets-1105021552209?aff=ebdssbdestsearch,The Divine Comedy II: THE RED THREAD feat Hajime Kinoko,"Friday, January 31 · 6 - 10pm PST. Doors at 6pm",The Soap Factory,"The Divine Comedy II is a 3 part epic art show by Toni Brianna Guida Wendel of The Rope Collective, which chronicles an artist and human narrative told through the formula of the epic: World literature, mythology, religion, folklore. These art shows will showcase a variety of mediums including shibari, dance, song, poetry, prose, theatre, and mixed media pieces. We will be highlighting local + international artists, creators, and deities. All of our stories and expressions are personal - and this art show asks ""what is the through line"" ? What is it that connects all humans? Dante Alighieri describes God as ""The love that moves the sun and the other stars"" in his classic epic trilogy THE DIVINE COMDEY, composed between c. 1308 and 1320. The poem was in 3 parts: Inferno, Purgatorio, and Paradiso - chronicling a journey of the human experience through trials, tribulations, and eventually salvation. In our ""sequel"" to this masterpiece- we tell the journey of the artist: creation out of destruction, beauty out of suffering, redemption out of regret, forgiveness out of wrongs. In THE RED THREAD we are featuring Contemporary artist, Shibari master, Rope artist, photographer HAJIME KINOKO from Toyko, Japan. Kinoko not only considers shibari to be erotic but is also good at giving it pop interpretation and promote it to art. His unique ties incorporating nature (such as trees and rocks) as well as projects involving the innovative use of space have especially won praise. In addition to performing live rope shows, he has recently been actively releasing artwork including photographs and video, often being in charge of tying, photography, and direction. He is also well known outside of Japan, having conducted workshops in more than 20 major cities such as Paris, London, and Munich as well as in Japan. Kinoko is a rope specialist representing Japan. Mixed media art pieces will be showcased and curated by Akiko Surai as well as shibari, aerial, fire, dance, movement, and music performances with incredible local and traveling artists . Food truck and full bar offered of course at our beautiful venue The Soap Factory in Logan. Disclaimer: These art shows will feature conceptional and interactive performances with mature themes so please prepare yourself for an immersive experience with a range of emotion and sensation *no un-consensual touch or audience participation*.  ALL HUMANS MUST OPERATE FROM A PLACE OF RESPECT, AUTONOMY, RISK AWARENESS, AND INFORMED CONSENT."
https://www.eventbrite.com/e/cacao-from-the-heart-of-the-world-calling-in-love-tickets-1141113684749?aff=ebdssbdestsearch,Cacao from the Heart of the World: Calling in Love,"Friday, January 31 · 7:30 - 9pm PST",Breath+Oneness Yoga,"Cacao from the Heart of the World: A Journey Inward to Discover Your Own Heart Medicine With Yehudah Russell Sliding Scale $35-65 This will be an evening of cacao, connection, music, and movement. Inspired by the stories, traditions, and cosmovision of the indigenous and local Colombian farmers, this gathering honors the wisdom of the Sierra Nevada de Santa Marta. Calling In Love Cacao is a heart-centered movement dedicated to sharing ceremonial cacao, sourced with intention from those who preserve the practices of agroforestry and cultivate sustainable economies for the farmers and their communities and harmony with the Earth. This 75-minute experience will guide you through: - Introduction with Cacao & Traditional meditation/spiritual payment - Breathwork - Ancestral Healing - Somatic movement & dance - Medicine music & sound healing You can learn more about our work and connect with us on Instagram at @callinginlovecacao or visit our website at  https://www.callinginlove.org/"
https://www.eventbrite.com/e/a-mini-sober-medicine-journey-with-tea-sound-conscious-channeling-tickets-1141688804949?aff=ebdssbdestsearch,"A Mini Sober Medicine Journey with Tea, Sound & Conscious Channeling","Tuesday, January 21 · 6:30 - 8:30pm MST",Water & Stone Experience,"Take a break from the busyness of life and find harmony again with the help of a transformational tea ceremony paired with the ancient healing technology of sound. Tea from old trees of China + sound with intention = a one-of-a-kind alchemical experience Why choose to partake in a Mini Sober Medicine Journey on a Tuesday evening? This journey is like a little tune up with your divine self during the work week that still  allows you to drive home safely afterward and sleep well that night, getting back to your life feeling refreshed and revitalized. The medicines we have chosen are the potent and healing modaility of sound with intention and tea from the tea plant  Camellia sinensis. If you've ever had black tea, green tea, white or oolong teas, you've had tea from  Camellia sinensis. What kind of tea? Unlike teas bought from the store, the teas Gerit has specially chosen are from very rare ancient tree teas that have extraordinary effects on consciousness that can be mystical, grounding, and meditative. This is a medicine that has been enjoyed in China for thousands of years by monks, seekers, and everyday citizens. These teas have little to no caffeine and are not psychedelic. The tea we serve is very heart opening and takes you as far as you want to go, without any unwanted intensity or hijacking of your nervous system. Our sober medicine journeys are described as ""gentle, but very impactful"" and will allow you to naturally integrate and receive what you need during our time together. A little taster of our night together: I magine being part of an intimate group using the ancient technologies of vocal toning and intentional sound paired with tea from 150-1600 year old puerh trees to harmonize together to connect back to the Higher Mind of All That Is...allowing  an opportunity for the Divine Consciousness to flow through us as we become radios to broadcast that frequency through us in a high state of resonance and love... seamlessly coming back into alignment with our true selves and the beauty and magic of the present moment. This event is for you if: ✔️ You're curious about learning techniques of sound healing you can easily use at home ✔️ You want to explore higher states of consciousness without taking mind-altering substances ✔️ You're looking for more integrative practices that honor your true self ✔️ You've been looking for more like-minded community ✔️ You've been wanting to ground your spirituality into your everyday life and share it with others in a non-denominational, no pressure environment Come join us for a nourishing evening of introspection, connection, and expansion! Flow of the Journey: Opening Circle Guided Heart Coherence Meditation and Native American flute Tea Ceremony Vocal Toning (no experience necessary) Channelled transmission from Gerit Channelled Q & A Debrief & Personal Shares Closing Circle This is a small, intimate event and tickets will go fast. What people say about our Sober Medicine Journeys: “Gerit and Nicole create a beautiful, warm, welcoming space for Sober Medicine Journeys that are both informative and therapeutic. They are both highly attuned to the medicine and communicate poignant messages that create inspiration and illuminate the next steps in healing. The ancient teas they choose are deeply nourishing and awakening. There is a deep sacredness to these ceremonies that is truly unique. It feels like an embodied form of therapy every time I join their events. Since I first attended, my consciousness has expanded and I am so grateful to have found them! -Vanessa ""This was one of the best days of my life - what an inner journey... path unfolding, fulfilling mysteries...thank you dear Nicole and Gerit. You make a pair of phenomenal guides."" -Linda To Buy a Ticket: We're happy to offer a sliding scale for this event. Please choose what is resonant for you within the range of $35 to $150. You can click Get Tickets to do so. Feel free to message us if you need a different price point.  **NO ADMITTANCE AT THE DOOR WITHOUT A TICKET** ⚡️If you want to be the first to know about our future transformational events, click Follow next to our names at the bottom of this page. ⚡️ About Gerit: After nearly dying at the age of 15, Gerit has been dancing between the veil of the spirit world and earth and has the potent ability or 'siddhi of knowing' to channel information directly from the cosmos. He serves as a medicine man, shamanic practitioner, experienced facilitator, sound healing therapist, musician and conscious channel. With his life partner Nicole, he loves to hold events to help individuals reconnect to the divine within and without and remember how truly powerful they are. To learn more about his offerings including booking a Sound Healing session or Personal Sober Medicine Journey with Gerit, visit  SoberMedicineJourneys.com . About Nicole: Nicole is an Intuitive Life Coach and Soul Reader. She loves to support individuals to fully step into the life of their dreams and release unconscious beliefs holding them back. Her studies have taken her across the world to train with talented teachers from the mountains of Colorado, to the Sierra Nevadas of Spain, to the lower Himalayas of India and back again. She is grateful now to live in her dream mountain town with the love of her life, Gerit. For more about Nicole's 1:1 work supporting individuals to live in alignment with their soul's purpose and magic in this lifetime, visit  Nicole-Silver.com ."
https://www.eventbrite.com/e/new-moon-new-vibes-the-year-of-the-snake-tickets-1141277785579?aff=ebdssbdestsearch,"New Moon, New Vibes: The Year of the Snake","Friday, January 31 · 7 - 9pm MST",3945 N Academy Blvd,"New Moon, New Vibes: The Year of the Snake 🌑✨  Transform, Shed, and Renew  ✨🌑 Join  Soluna Mind and Body  and  Jaqueline from Jaguar Lotus  for a special evening of transformation, intention setting, and connection. This New Moon marks the Lunar New Year and ushers in the powerful energy of the  Year of the Snake —a time for shedding old skin, embracing new beginnings, and stepping boldly into your highest potential. Event Highlights:  🌟  Introductions & Sharing Circle  – Connect with a supportive community and open the evening with intention. 🌟  Kundalini Yoga  (20 min) – Awaken your inner energy and align your body and mind for renewal. 🌟  Gong Bath  (35 min) – Relax deeply as the healing vibrations of the gong help you release, reset, and recharge. 🌟  Journaling Activity  – Reflect on what you’re letting go of and invite clarity for your intentions. 🌟  Intention Lighting Ceremony  – Let your intentions shine as you send them into the universe with fire and focus. 🌟  Red Envelope Ritual  – Honor Lunar New Year traditions with a powerful symbol of abundance and gratitude. Date:  Friday, January 31st Time:  7:00 PM – 9:00 PM Location:  3945 North Academy Blvd Exchange:  $35.00 Meet Your Facilitators Shannon & Mariza from Soluna Mind and Body Shannon, a ritual guide and ceremonialist, co-creates transformative experiences that blend spirituality, mindfulness, and intention-setting. As a co-founder of Soluna Mind and Body, Shannon designs meaningful ceremonies and retreats that help participants connect with their inner wisdom and balance masculine and feminine energies. Mariza, her partner in this mission, brings a nurturing presence and expertise in healing modalities, creating a harmonious and supportive environment for growth. Together, they craft sacred spaces for profound personal transformation. Jaqueline from Jaguar Lotus Jaqueline is the founder of Jaguar Lotus, a wellness and movement arts initiative focused on helping individuals connect deeply with their personal power. With years of experience in sound healing, sacred movement, and ritual facilitation, Jaqueline has a passion for holding space that encourages transformation and self-discovery. Her warm, intuitive guidance helps participants feel grounded and open to new possibilities. Step into the New Moon energy with  New Vibes  as we honor the start of the Lunar New Year together. Release what no longer serves you, call in fresh intentions, and embrace the transformative power of the Year of the Snake. 🐍 🎟️ Reserve your spot today to transform and connect in this sacred space!"
https://www.eventbrite.com/e/tequila-tasting-class-january-21-tickets-1119111485579?aff=ebdssbdestsearch,Tequila Tasting & Class: January 21,"Tuesday, January 21 · 6:30 - 8pm CST",Dahlia Kitchen  + Bar,"Tequila Tasting & Class Join us at  Dahlia Kitchen + Bar  for a fun and educational evening of tequila tasting! Whether you're a tequila connoisseur or just looking to expand your palate, this event is perfect for all levels of enthusiasts. Learn about different types of tequila, how it's made, and the best ways to enjoy it. Our knowledgeable staff will guide you through a tasting experience you won't forget. Don't miss out on this unique opportunity to sip, savor, and socialize with fellow tequila lovers! In addition to your tasting experience, you will also learn how to craft a classic tequila cocktail while you enjoy some light snacks from the kitchen."
https://www.eventbrite.com/e/cafe-con-arte-cut-paste-a-solo-exhibit-by-ellia-ana-hill-tickets-977439717507?aff=ebdssbdestsearch,Café con Arte: Cut & Paste | A Solo Exhibit by Ellia Ana Hill,"Starts on Thursday, January 23 · 8:30am CST","Latino Arts, Inc.","Let our Managing Artistic Director, Jacobo Lovo, guide you on a gallery tour and discussion surrounding Ellia Ana Hill's Solo Exhibit, Cut & Paste! Enjoy learning more about the art, the inspiration and symbolism behind it, and the unique techniques utilized in each exhibition featured in the Latino Arts Gallery! Café con Arte includes churros and coffee and takes place in our Latino Arts Gallery. Registration is $5. *Please note all sales are final. ______________________________________________________________________________________________ About this exhibit: Ellia Ana Hill is a Puerto Rican cut paper illustrator and artist. She creates hand-cut illustrations from a mix of vintage and modern papers. Ellia earned a BFA from the Milwaukee Institute of Art and Design with an emphasis on illustration and creative writing. She is the author and illustrator of the bilingual children’s book “The No Boy”, published September 2022. She has participated in gallery shows by Netflix, Disney, Hasbro, and more – all the while raising 6 kids with her husband."
https://www.eventbrite.com/e/burleskaraoke-you-sing-they-tease-tickets-1106603965249?aff=ebdssbdestsearch,"BurlesKARAOKE - You Sing, They Tease!","Starts on Wednesday, January 22 · 7pm PST",Queer Bar,"Brought to you by Ruby Mimosa + QueerBar 7pm Doors 7:30 Karaoke begins 8pm Burlesque performances start Welcome to BurlesKaraoke®! Ruby Mimosa & Queer Bar invite you to an unforgettable experience where you, the audience, become part of the show. Enjoy the award-winning performances of burlesque artists as they tease, please, delight, and surprise you. At BurlesKaraoke, the spontaneity of karaoke and the thrill of improvisational performance art come together for a night of hollering and dollar-spreading fun! Get ready to experience something truly off the cuff! FEATURING Pinay Grigio Jue Vé Jones Angelique DeVil (PDX) Lulu la Lune Pink Champain (PDX) GOGO DANCERS Edan Parts Thor Just Ducky HOSTESS with the MOSTess Ruby Mimosa DOLLAR DADDY Beau Briefs KARAOKE Baby Van Beezly **Bring your singing lips and hot tips! ** Karaoke Starts at 7pm. Burlesque Starts at 8pm** *** Refunds accepted up to 48hrs before before the event***"
https://www.eventbrite.com/e/the-movement-presents-vinyasa-ashtanga-with-authentic-path-yoga-studios-tickets-1123107908989?aff=ebdssbdestsearch,The Movement Presents: Vinyasa Ashtanga with Authentic Path Yoga Studios,"Mon, Jan 20, 2025 6:30 PM - 7:30 PM EST",lululemon Newbury,"About The Class Join Authentic Path Yoga at lululemon for a transformative session featuring Ashtanga sun salutations, dynamic Vinyasa flows, and pranayama (breathwork)—all honoring the original teachings of yoga. How You’ll Benefit: · Mind: Align your mental state through breath to reconnect with yourself. · Body: Build strength, flexibility, and focus through intentional movement. · Learn: Discover the English and Sanskrit meanings of key poses to deepen your practice. What to Expect: · 5 Surya Namaskar A’s and B’s (Sun Salutations A and B) to warm up the body. · A dynamic flow featuring balancing postures and asanas. · Pranayama and Shavasana to integrate body, breath, and mind for a complete experience. This class is ideal for those with experience in yoga. About Me: I’m Luna Taylor and I’m on a mission to share the healing power of yoga with others. Yoga has been a cornerstone in my mental health journey—helping me calm anxiety, re-energize, and find balance in my daily life. The classes are inspired by the yoga I studied during my 500-hour teacher training in India, focusing on mindfulness, breathwork, and movement. I founded Authentic Path Yoga to help others on their journey to discover their authentic selves and achieve inner peace. Learn more about how you can join the journey at  https://authenticpathyoga.com"
https://www.eventbrite.com/e/agave-awakening-ritual-tickets-1143176414429?aff=ebdssbdestsearch,Agave Awakening Ritual,"Thursday, January 30 · 6 - 7pm MST",The Westin Kierland Resort & Spa,"Agave, The Arizona Spa at The Westin Kierland Resort & Spa invites you to indulge in a transcendent journey of sound and serenity.  Our  Agave Awakening Luxury Sound Meditation Class  offers the perfect blend of serenity, sound, and aromatherapy to harmonize your mind, body, and spirit. What to Expect: - A Luxurious Setting : Relax in comfort with cozy blankets and a tranquil spa ambiance. - Personalized Aromatherapy : Choose your essential oil to enhance your relaxation. - Guided Meditation:  Let go of stress, anxiety, and negativity as you journey into peace and mindfulness. - Healing Sound Therapy : Feel the soothing vibrations of crystal singing bowls, chimes, and other sacred instruments.  - Take Wellness Home:   Leave with a renewed sense of well-being, an aromatherapy gift, and a special swag bag. Class Details:  Session 1:   Arrive at 5:45 PM for a 6:00 PM start. Session 2:  Arrive at 7:00 PM for a 7:15 PM start. Indulge in this unforgettable sensory experience and discover the profound power of sound and aromatherapy. Reserve your spot today and awaken your inner harmony."
https://www.eventbrite.com/e/taco-bout-tequila-a-fiesta-of-flavor-tickets-1145990340959?aff=ebdssbdestsearch,Taco 'Bout Tequila: A Fiesta of Flavor,"Friday, January 31 · 6:30 - 9pm PST",The RadDish,"🌶️  Get Ready for a Flavor Explosion!  🌶️ It’s time to spice up your life with our  Taco 'Bout Tequila  class! Join us for a high-energy, hands-on cooking experience where you’ll learn to craft the perfect tacos, sip on top-tier tequilas, and party like it’s Cinco de Mayo all year long! Whether you're a taco fanatic or a tequila connoisseur (or both!), this class will teach you all the secrets to creating mouthwatering tacos and pairing them with the perfect tequila for the ultimate fiesta. Who Should Attend: Taco lovers who want to step up their taco game Tequila enthusiasts eager to learn more about this iconic spirit Friends, couples, or solo foodies looking for a lively, tasty night out Anyone who loves good food, great drinks, and even better company! ✨  Why You Should Sign Up: This is more than just a cooking class—it’s a full-on taco party with tequila in hand! If you’re ready for an unforgettable culinary experience,  Taco 'Bout Tequila  is the perfect way to spend your evening. Learn how to make tacos that’ll blow your mind, sip on tequila that’ll transport you straight to Mexico, and have a blast while you’re at it. Reserve Your Spot Today! Don’t miss out on the ultimate taco and tequila experience! Click below to save your seat for this epic fiesta. Tequila, tacos, and good times await!"
https://www.eventbrite.com/e/chakra-balancing-sound-journey-tickets-1119742894139?aff=ebdssbdestsearch,Chakra Balancing Sound Journey,"Sunday, January 26 · 6 - 7pm EST",Curanderas Heart Mindfulness and Wellness Center,"During this serene and relaxing experience vibrational sound will travel into your energy centers in a soothing sound bath journey. Allow yourself to wash away stress and clear any stagnant energy. As you lie comfortably, the soothing sounds of crystal bowls and calming instruments will resonate through your body, harmonizing each chakra from root to crown. This sound bath is designed to promote deep relaxation, enhance your emotional well-being, and restore your inner balance. Let go of stress, and recharge for the week ahead. The harmonic vibrational sounds of the gong, crystal bowls, Tibetan bowls and many other high frequency instruments will leave you feeling relax and rejuvenated. This is a laying down experience with No Experience necessary. All you need is an open heart to welcome the sound medicine. What you may experience during this session: -Stress Relief and deep relaxation -Ability to connect to your higher self, Ancestors and the divine -Relief physical pain -Release anxiety -Improve emotional balance -Increased feelings of joy, happiness, and inner peace -Ability to create self-love and improve relationships What to bring: -Your own water bottle -A Yoga mat -A blanket ( or use one at the studio) -Eye mask (if you have one) -Comfortable clothes lay down About Jenny Perez Curandera: Jenny is a Curandera Shamanic Healer specializing in Curanderismo and Shamanic healing modalities. She offers a variety of, ceremonies, workshops, and group events, to assist everyone in bringing back balance into their mind, body, and spirit. Private bookings are available for wide range of healings and tarot readings. Details: Date: Sunday Evening 6pm-7pm Address: 5852 Washington Blvd unit#5 Arlington VA 22205 (We are located on the second floor must enter on the side of the building and go upstairs) Street Parking Available. Energy Exchange: $45  Register Here  (Please arrive early to set up your spot we will start on time) Info:  Healing@curanderasheart.com  call or text (703)531-7046 ****Cancellation Policy: We regret that there are no refunds for missed or canceled reservations****"
https://www.eventbrite.com/e/new-moon-heartful-cacao-circle-january-31st-tickets-1129801579939?aff=ebdssbdestsearch,New Moon Heartful Cacao Circle - January 31st,"Friday, January 31 · 7 - 9pm EST",YANA Creativity and Wellness Center,"Heartful Cacao Circle: Monthly New Moon Journeys to Inner Alignment and Collective Connection Date:   Fridays, Jan 31st and Feb 28th  Time:  7:00pm - 9:00pm Location: YANA Wellness Center(2026 P St NW 2nd Floor, Washington, DC 20036) DOORS LOCKED AT 7:15 pm Please don't be late and interrupt the session Join us every new moon for a transformative gathering led by experienced guide @consciously.christina. Immerse yourself in a heart-opening experience featuring ceremonial cacao, oracle card readings, guided visualization & sound healing. This nurturing space fosters deep connection, personal introspection, and intention-setting as we explore ancient wisdom and modern practices. All are welcome to join this sacred circle of self-discovery and community connection. Event Includes : Cacao Circle Ceremony, Ceremonial Cacao Drink, Sound Bath, Meditation, and social event at YANA afterward 🍃🍄friendly! To your ticket, you can add the following: - Kokoleka Cacao Blend Package (111g) - Reiki Charged Crystal Bracelet customized to you by Emma Please bring your yoga mat, a pen, and a journal for writing intentions and personal affirmations. (We will have paper and pens just in case)"
https://www.eventbrite.com/e/belgian-chocolates-wine-pairing-tickets-1119502956479?aff=ebdssbdestsearch,Error,Error,Error,Error
