URL,Title,Date,Location,About
https://www.eventbrite.com/e/cooking-with-chef-ruben-paella-101-tickets-1126478179559?aff=ebdssbdestsearch,Cooking with Chef Ruben: Paella 101,"Thursday, January 30 · 6 - 8pm EST","Barcelona Restaurant 263 E. Whittier St. Columbus, OH 43206 United States Show map","Watch, listen, and learn. Our talented chefs will demonstrate the techniques and process of preparing and cooking your favorite Barcelona dishes. Turning you into the top chef at home. Enjoy a 3-course dinner paired with delightful Spanish wines. Thursday, January 30, 2025 $125 per person, includes gratuity and tax Each guest will receive an 11-inch carbon steel paella pan! Dinner and Demonstration begin at 6pm Menu Chorizo a la Sidra cider braised chorizo Bodegas Borsao Rose, Campo de Borja, Spain 20 23 Paella Barcelona – Served Family Style chicken, chorizo, shrimp, squid, clams, mussels, sofrito, piquillo peppers, peas,  calasparra rice Marques de Murrieta “Riserva”, Rioja Alta, Spain 2019 Tarte de Santiago Spanish almond cake Anna de Codorniu Cava, Brut, Spain   NV"
https://www.eventbrite.com/e/cacao-connection-tickets-1094683902019?aff=ebdssbdestsearch,Cacao & Connection,"Saturday, January 25 · 1:45 - 4:30pm CST","Studio TimeOut, Lyndale Avenue South, Minneapolis, MN, USA 6001 Lyndale Avenue South Minneapolis, MN 55419 United States Show map","Step into a sacred space where connection, healing, and self-discovery come together.  Cacao & Connection  is a free community event designed to create and nurture meaningful relationships and strengthen our sense of community. Whether you’re new to cacao ceremonies, pranic healing, or community events focused on connection, or you’ve been exploring these practices for years, this event is a welcoming space for all to gather, learn, and grow together. Event Highlights Cacao Meditation Begin the afternoon with a calming, grounding, and heart-opening cacao meditation. Cacao, often called ""the food of the gods,"" has been used for centuries in ceremonial practices to connect with and expand the heart. Through this expansion, connection with others becomes easier and more loving. Let the gentle energy of cacao open your heart and set the tone for a transformative experience. Opening Circle In a supportive and welcoming environment, we’ll take time to introduce ourselves and share what lights us up or inspires us. This simple yet powerful exercise creates a foundation of connection and sets a positive, open tone for the group. Lecture and Demonstration on Pranic Healing Discover the transformative power of Pranic Healing, a highly effective energy-healing modality. Through a short, engaging lecture, you’ll learn the basics of how this practice works and its potential to support physical, emotional, mental, and spiritual well-being. Connection Building Activities Break into small groups for guided exercises and conversations designed to foster genuine connection, deep listening, and heartfelt communication. These activities are crafted to help you build trust, explore vulnerability, and truly connect with others in an authentic and meaningful way. Connect with Others and Enjoy Snacks! We’ll end the event with time to share snacks, laughter, and connection.  Feel free to bring something to share with others!  Whether it’s a treat, a special item, or simply your presence, we'd love to experience it. Why Attend? This is more than just an event—it’s an opportunity to: Expand your understanding of energy healing and its benefits. Cultivate mindfulness and heart-centeredness through ceremonial cacao. Strengthen your sense of community and connection in an uplifting environment. Create lasting friendships with people who share similar values to you."
https://www.eventbrite.com/e/art-and-asana-a-yoga-and-art-meditation-tickets-1118651489719?aff=ebdssbdestsearch,Art and Asana: A Yoga and Art Meditation,"Friday, January 31 · 6 - 8pm MST","The Karma House - Kava Bar 608 Garrison Street #e Lakewood, CO 80215 United States Show map","Join us this January for an experience of yoga and art meditation. in this practice, we will use breath and yoga to bring life to energy as we move through the solstice months  In our yoga practice, Vicky will lead us through asana targetted at clearing space and align ourselves to the season of Imbolc. We will work to embrace the awakening of spring.  Kirstie will lead an art therapy experience focussing on opening up. This will be a heart centered approach in awakening of the senses through painting......  All materials and yoga mats are provided. You are welcome to bring your own art supplies or yoga mat for your comfort.  Please arrive 10 minutes before start time to get settled and grounded into the space"
https://www.eventbrite.com/e/non-alcoholic-cocktails-101-tickets-1125852006659?aff=ebdssbdestsearch,Non-Alcoholic Cocktails 101,"Friday, January 24 · 6 - 8pm PST","Burden of Proof 1012 Mission Street #Ste. B South Pasadena, CA 91030 United States Show map","Welcome to  Non-Alcoholic Cocktails 101 ! Ready to elevate your cocktail game, without the booze? Join  Burden of Proof  for a hands-on workshop designed for the sober curious and sober serious alike. Guided by expert bartender and NA founder Amanda Chen, you'll learn how to craft three booze-free cocktails that provide a foundation to continue your own experimentation at home. On the menu: 🍸 Honey Basil Smash  featuring Cut Above Whiskey 🍹 Hibiscus Margarita  featuring Tomonotomo smoked agave spirit and All the Bitter bitters 🥂 Citrus Spritz  featuring Ritual Gin, All the Bitter, and Good Twin sparkling wine Your ticket price includes all ingredients and supplies, step-by-step instruction, take-home recipe cards, and tasty local snacks. The featured spirits will also be available to purchase at an exclusive 10% discount for students. Whether you're looking for a fun night out with friends, an excuse to finally use those bottles on your bar cart, or a way to level up your mixology for Dry January, we've got you covered! Come thirsty, and leave with the knowledge to craft your next favorite cocktail at home—without the hangover. Optional Add-On:  Craft Bar Set (4pc), $40 Upgrade your skills with a professional-quality bartending set! This core kit includes the three tools you need to make most common cocktails: a trusty two-piece Boston shaker, a Hawthorne strainer with extra-tight spring and a two-sided Jigger with measurement lines all the way down to 1/4 oz. Made from high-quality, food-grade stainless steel. ______________________________________________________ Event Details 📍  Burden of Proof 🕔  Friday 1/24, 6-8pm 🍹  12 spots only , so grab your ticket today! Parking Enjoy free street parking on nearby side streets or take advantage of the free garage located just around the corner on Meridian Ave.  Click here  for more parking info."
https://www.eventbrite.com/e/sound-healing-gong-bath-with-1111gong-flute-player-opera-singer-tickets-1131021639169?aff=ebdssbdestsearch,"Sound Healing Gong Bath with 1111Gong, Flute Player, Opera Singer","Saturday, January 25 · 7 - 9pm EST","Zen Mystery 56 North Federal Highway Dania Beach, FL 33004 United States Show map","Sound Healing Gong Bath with 1111Gong, Flute Player, and Opera Singer Join us for a transformative evening of sound healing on Jan 25th, from 7-9 PM at Zen Mystery, Dania Beach. Immerse yourself in a unique Gong Bath experience led by 1111 Mitchell Raisman, accompanied by a talented flute player and opera singer to create an enchanting blend of sacred soundscapes. Relax and rejuvenate as the powerful resonance of the gongs and the harmonic layers of live music guide you into a deep meditative state. This event promises profound healing and an opportunity for inner peace, stress relief, and transformation within the tranquil ambiance of Zen Mystery's vegan resturant. Event Details: Date : Jan 25, 2025 Time : 7 PM - 9 PM Location : Zen Mystery, 56 N Federal Hwy, Dania Beach, FL 33004 Energy Exchange : $33 Payment via Zelle : 305-904-7627 What to Expect: A deeply relaxing and meditative sound healing journey A peaceful space to connect with your inner self The soothing fusion of gongs, flute, and operatic vocals for a full sensory experience Reserve your spot to experience this evening of sonic exploration and rejuvenation. For more information: Visit Mitchell Raisman's website  www.1111gong.com Stay connected and follow us for updates and future events! Facebook:  https://www.facebook.com/mitchell.raisman.3 Instagram:  https://www.instagram.com/mitchellraisman Instagram:  https://www.instagram.com/1111.gong Meet the Performers"
https://www.eventbrite.com/e/navigating-your-spiritual-journey-seeking-freedom-beyond-belief-tickets-1107646563689?aff=ebdssbdestsearch,Navigating Your Spiritual Journey: Seeking Freedom Beyond Belief,"Monday, January 27 · 7 - 8:30pm PST","Blue Sky Yoga 107 East Charleston Boulevard ##145 Las Vegas, NV 89104 United States Show map","Navigating Your Spiritual Journey: Seeking Freedom Beyond Belief Join us for an enlightening and transformative talk with Bhante Sujatha, as he delves into the intricate tapestry of spirituality and religion. In this extended session, we will explore the profound differences and intersections between religious practices and spiritual growth, guiding you on how to embark on a meaningful spiritual journey without compromising your belief system or succumbing to dogma. Have you ever wondered what it truly means to pursue a spiritual path? How can you navigate this journey while maintaining your individual beliefs? Bhante Sujatha will provide insights into finding genuine freedom within your spiritual exploration—freedom that enriches your life and resonates with your authentic self. Discover how embracing a spiritual journey can contribute to the development of an unshaken, radiant personality. Through engaging discussions, Bhante will encourage participants to reflect, ask questions, and share experiences in an open and supportive environment. Join us to learn how to cultivate a fulfilling spiritual practice that enhances your life and strengthens your core beliefs. Everyone is welcome to embark on this journey of self-discovery, connection, and inner peace. Don’t miss this opportunity to reflect, grow, and find your true path. Activities in this program will include: • Lecture: “Is Buddhism a Religion?” • Instruction in the Practice of Mindfulness and Loving-Kindness Meditation · Time for Questions & Answers Benefits of this workshop can include: • Reduced stress, anxiety, worry, and depression. • Healing and enhancing relationships with others. • Gaining a sense of empowerment over challenging issues in life. • Insights into life’s purpose. • Awakening to the blessings of the present moment. • Confidence in attaining unshakable inner peace. COST: $40 Advanced registration required. Proceeds help support Bhante’s “Pregnant Mother's Program” and Incubator Project in Sri Lanka. “Choose Loving-Kindness” products and Bhante’s publications will be available for purchase on site, and Bhante will be able to for book signing following the program. About Bhante: Bhante Sujatha, a 40+ year Buddhist Monk, is singularly focused on adding more love in the world. Bhante teaches loving-kindness meditation to people around the globe for all those seeking the art of happiness and contentment. His approach to meditation is deep and simple, bringing core Buddhist teachings to everyone in a way that is practical and easy to understand. A joyful, radiant, funny, and wildly energetic monk, Bhante will help you obtain peace that can only be found in deep silence. Bhante believes his purpose is not only to teach meditation, but also, “teaching people how to be happy.” For more information visit Bhante’ s website  www.bhantesujatha.org"
https://www.eventbrite.com/e/jan-31st-wash-dc-7pm-pedro-gonzalez-english-tickets-1063508716199?aff=ebdssbdestsearch,Jan. 31st - Wash. DC - 7pm - Pedro Gonzalez (English),"Friday, January 31 · 7 - 8:30pm EST","BloomBars 3222 11th Street Northwest Washington, DC 20010 United States Show map","Pedro’s a Colombian American comedian who’s known as one of the best joke writer’s in NYC. Like many immigrants, he started as a janitor but dreamed of bigger things, and through lots of hard work he hustled his way into Hollywood as a writer and national touring comedian. He loves to tell funny stories about his life as an immigrant, a husband and a dad.  #pedrogonzalez #pedrosjokes"
https://www.eventbrite.com/e/roots-in-motion-tickets-1147623917029?aff=ebdssbdestsearch,Roots in Motion,"Wednesday, January 22 · 7:30 - 9pm EST","119 Knickerbocker Ave 119 Knickerbocker Avenue Brooklyn, NY 11237 United States Show map","Roots in Motion is an invigorating dance experience designed to connect you with your creative energy and movement foundation. Led by Miranda Rovetto, this class blends elements of yoga, and freeform expression to create a space where fun, focus, and self-discovery come together. This is not just a dance class—it’s a journey. You’ll be guided to honor where you are in the moment while building strength, skill, and confidence in your movement. With Miranda’s raw, constructive energy and supportive teaching style, you’ll feel empowered to explore your body’s potential and embrace the joy of being present. Whether you’re here to deepen your connection to dance or simply to move and have fun, Roots in Motion is a class where everyone is welcome, and every step is part of your personal rhythm. About Miranda Rovetto Miranda Rovetto is a passionate and dynamic dance instructor who brings a unique blend of energy, creativity, and focus to every class. With a deep-rooted foundation in African dance and yoga, Miranda creates a space where students can explore their own movement journey while being fully present in the moment. Certified in Vinyasa yoga, Miranda’s approach to teaching dance emphasizes building from where you are, honoring your current abilities, and nurturing your creative movement foundation. Her classes are not just about technique but about experiencing joy, self-expression, and growth in real-time. With a raw and vivacious energy, Miranda inspires her students to have fun, embrace the process, and connect with themselves and their bodies in a supportive and engaging environment. Whether you’re a beginner or an experienced dancer, Miranda’s classes offer the perfect balance of skill-building and self-discovery."
https://www.eventbrite.com/e/festa-tudo-de-bom-tickets-1123296342599?aff=ebdssbdestsearch,FESTA TUDO DE BOM,"Friday, January 24 · 8 - 11:30pm EST","Magic 13 Brewing Co. 340 Northeast 61st Street Miami, FL 33137 United States Show map","🎉 Miami, get ready for a night full of vibrant energy and incredible music! Join us at  Magic 13 Brewing  on  Friday, January 24th, at 8 PM  for  Festa Tudo de Bom ! 🎶 Experience the best of Brazilian Music & Rock Nacional with hits from legends like  Tim Maia, Titãs, Skank, Alceu, and more , brought to life by Baia & DJ João Brasil. 💃🕺 🎟️ Tickets online presale are only $20 don’t miss this unforgettable night of rhythm, fun, and good vibes. Reserve now and bring your friends to celebrate Brazilian music at its finest! 🎸✨ Festa Tudo de Bom Baia & DJ João Brasil Play the best of Brazilian Music & Rock Nacional (Tim Maia, Titãs, Skank, Alceu and more) Friday January 24th / 8 pm Tickets: Online presale:  $20 At door: $35"
https://www.eventbrite.com/e/challengeyoga-skills-online-108-sun-salutations-huntington-beach-ca-tickets-911915964197?aff=ebdssbdestsearch,"ChallengeYoga Skills - Online -108 Sun Salutations - Huntington Beach, CA","Sunday, January 26 · 8 - 9:30am PST","Huntington Beach Huntington Beach Huntington Beach, CA United States Show map","Namaste! Step into the rhythm of the sun and embark on a transformative journey with Coquihalla's 108 Surya Namaskar Marathon!  Led by a seasoned 1200-hour certified teacher, this practice is exhilarating and  filled with movement, and mindfulness as we honor the sun and salute its energy.  Get ready to connect with your inner strength, cultivate gratitude, and experience the power of collective intention. Let's flow, shine, and celebrate life together! Yoga is the journey of the self, through the self, to the self. - The Bhagavad Gita Like the sun, we too can rise again, even from the darkest of nights. In the practice of Surya Namaskar, we find the power to illuminate our path and awaken the light within Experience: Experience the profound benefits of Surya Namaskar in a supportive and uplifting environment Challenge yourself physically, mentally, and spiritually while honoring the sun and embracing the practice of gratitude Suitable for practitioners of all levels, modifications, and variations will be offered Things to Remember: Expert guidance from a 1200-hour certified teacher. Participants are encouraged to listen to their bodies and take breaks as needed Emphasize breath awareness, alignment, and mindfulness throughout the practice Sessions start and end with a short meditation and chanting, keeping the authenticity of yogic practice intact. *practitioners may feel free to not chant if they are new to it, or otherwise feel uncomfortable. If you have any questions regarding mantras or meditation please ask your teacher at the end of the session or feel free to email us. What to Bring: Yoga mat Comfortable clothing. A quiet and disturbance-free space. Water bottle (try to avoid drinking too much water during the practice). Optional: Headphones for an immersive experience. Open mind and heart. *We do not play any music in the background during the practice, if you wish to practice with music we recommend you play light, and non-distracting music and keep your mic on mute. Dos: Arrive well-hydrated and nourished Bring a yoga mat, water bottle, and towel Listen to your body and honor your limitations Stay present and focused on your breath Set up a quiet, comfortable space for your practice. Inform household members about your session. Donts: Push yourself beyond your limits Compare your practice to others Engage in heavy meals at least 3 hours before the practice. Skip the warm-up or cool-down portions of the event Rush back into intense physical activity. Benefits: Increases flexibility and strength Improves cardiovascular health and circulation Promotes mental clarity and focus Enhances overall well-being and vitality Cultivates a sense of gratitude and connection to nature How to make the most of these sessions? We highly encourage you to ask questions and clear any doubts you may have with the teacher at the end of the session. If you wish to discuss this privately, you may write to us at contact@coquihalla.com Share experiences with fellow practitioners. If you want to join our Slack Community, and/or Facebook group, please email us and we will add you to the community where you will meet more like-minded people. If there is anything we can do to be more helpful, do not hesitate to reach out to us. Our classes are designed to guide you on this profound journey, fostering self-awareness, balance, and a deeper connection to your inner being. Class Levels: Suitable for all levels, from beginners to experienced practitioners. Modifications will be provided to accommodate individual needs. The sessions are adaptable, ensuring a harmonious experience for everyone. No prior experience is needed. If you wish to take a break, you may stay in Aadho Mukha Svanasana (Downward Facing Dog), Balasana (Child's Pose), or lie down in Savasana (Corpse Pose). Student Testimonials: ""Participating in the 108 Surya Namaskar Marathon was a deeply transformative experience. I felt a profound sense of connection to my body, breath, and the sun."" -  Emily M. ""The atmosphere was incredibly uplifting, and the instructors provided excellent guidance and support throughout the event. I left feeling energized, inspired, and deeply grateful."" -  David L. ""Participating in the 108 Surya Namaskar Marathon was an incredible experience. The energy was palpable, and I felt supported and encouraged throughout the entire event. It was challenging, but the sense of accomplishment afterward was unmatched. Can't wait for the next one!"" -  Sarah H. ""As a beginner, I was initially hesitant to join the marathon, but I'm so glad I did. The instructors were fantastic at offering modifications, and the atmosphere was so inclusive and supportive. I left feeling empowered and inspired to continue my yoga journey."" -  Alex W. Our instructor is a highly experienced and dedicated yoga practitioner with a 1200-hour teacher training certification with years of experience in different Yogic Practices. As a Pranayama Guide, a Yogic Philosopher, a Sound Healer, and a Meditation Coach, our teacher is renowned for creating transformative and inspiring classes. Join us on this journey led by the best in the field. Embark on this yoga adventure with us, and let the everyday become a sanctuary for your mind, body, and soul. Secure your spot now for an experience that transcends boundaries and transforms lives. Coquihalla is a wellness retreat company committed to delivering transformative experiences. Our expert teachers, lead sessions that blend ancient wisdom with modern practices, creating a nurturing space for personal growth and well-being. In case of any questions, or if you wish to  sign up for a monthly/quarterly pack , please write to us at contact@coquihalla.com Know more about us at Coquihalla.com"
https://www.eventbrite.com/e/itty-bitty-oracle-yoga-art-workshop-tickets-1141339018729?aff=ebdssbdestsearch,Itty Bitty Oracle Yoga & Art Workshop,"Saturday, January 25 · 1 - 4pm MST","328 El Paso Blvd 328 El Paso Boulevard Manitou Springs, CO 80829 United States Show map","Itty Bitty Oracle Yoga & Art Workshop HOSTS Rachael Deegan MA LPCC & Ryan Hildebrandt 500 hr YT (719)888-9747, (719)232-7933 ignitedsoulat@gmail.com ,  ignitedsoulit@gmail.com WHEN Saturday, January 25th, 2025 1pm - 4 pm WHERE Rockledge House at Smokebrush Farm 328 El Paso Blvd Manitou Springs, CO 80829 PRICE $40 per ticket WHAT This workshop includes an initial oracle self-reading, followed by a 45 minute yoga flow honoring the mythology behind the poses led by Ryan, followed by 2 hour collage-based therapeutic artmaking experiential where we will make 6 oracle cards each, guided by Rachael. This is an opportunity to start your own oracle deck with meaning that is unique and personal to you. We will have time to share our cards with one another. We will practice postures in our yoga classes often with little history of why they are called what they are called. During this yoga flow we will find three postures exploring great mythologies, so we can feel empowered to tell our story. We will use Oracle Cards to make meaning and to tell stories which empower choice, intention and action in our lives. Therapeutic Artmaking is the process of utilizing the tools of art as a source of healing, focusing on the process, rather than the product; the journey rather than the destination.We will utilize a structured media of collage to bring our stories to life through the cards we create and the meaning we imbue into them. HOSTS BIO Rachael Deegan, MA, LPCC, is a Master's level Art Therapist and Licensed Professional Counselor Candidate in Colorado Springs, CO. Rachael believes that authentic self-expression and mental flexibility are the nectar of life! Rachael seeks to help people process trauma, overcome limiting beliefs, and expand their perception into a space of conscious awakening, purpose, and fulfillment. Rachael emphasizes embracing and integrating numerous paths of recovery and healing to increase wellbeing and joy.Ryan Hildebrandt is a 500 hour experienced yoga teacher in Colorado Springs, CO and is registered under the Yoga Alliance. Ryan uses yoga as a tool to cultivate community, understanding, and gentle discipline. Ryan’s yoga class gently leaves his students with a stronger sense of community, where it's okay to laugh and never take anything too seriously. Using art, asana, pranayama, and more, Ryan works to change the world for the better,providing tools for individuals and communities to heal through yoga and self expression."
https://www.eventbrite.com/e/conversatorio-uvas-lunas-burbujas-tickets-1141131578269?aff=ebdssbdestsearch,"CONVERSATORIO: UVAS, LUNAS & BURBUJAS","Thursday, January 30 · 6:30 - 8:30pm AST. Doors at 6:30pm","Piso Viejo Bar & Restaurant 18 45119412214194, -66.0561546393955 #Local 2 San Juan, San Juan 00911 Puerto Rico Show map","Conversatorio: Vinos, Tapas y Sueños en Piso Viejo ¡Acompáñanos el próximo  30 de enero de 2025  a las  6:30 PM  en  Piso Viejo, Calle Loíza , para una noche única donde el buen vino, la gastronomía y las conversaciones inspiradoras se combinan en perfecta armonía! Disfruta de una selección exquisita de vinos y deliciosas tapas mientras participas en un conversatorio motivador con un panel de expertos que compartirán sus experiencias y consejos sobre  cómo conseguir y mantener nuestros sueños y metas . Panelistas destacados: Amber : Sommelier certificada que nos guiará en el mundo de los vinos y cómo seguir tu pasión con propósito. Ash : Mixóloga creativa que transformó su amor por los cocteles en un arte y un estilo de vida. Ann : Empresaria visionaria que compartirá estrategias para convertir tus sueños en un negocio exitoso. José : Chef internacional-creativo que nos contará cómo la perseverancia y la creatividad lo llevaron a conquistar la cocina. Este evento será una oportunidad única para aprender, compartir, y disfrutar en un ambiente íntimo y relajado.  Reserva tu espacio y vive una noche inolvidable en Piso Viejo. Información adicional: 📍  Lugar : Piso Viejo, Calle Loíza 🗓️  Fecha : 30 de enero de 2024 ⏰  Hora : 6:30 PM No te pierdas esta experiencia que despertará tus sentidos y motivará tu espíritu. ¡Te esperamos! *Al comprar tu taquilla estás aceptando a ser grabado en el evento y consiente a que su imagen sea utilizada para fines de promoción para Piso Viejo .*"
https://www.eventbrite.com/e/candle-making-with-moon-mantras-tickets-1119198977269?aff=ebdssbdestsearch,Candle Making with Moon & Mantras,"Monday, January 20 · 6:30 - 8:30pm EST","Armature Works 1910 North Ola Avenue Tampa, FL 33602 United States Show map","Energy is everything! Let your intuition guide you in this two hour intention candle making workshop. Build your own unique candle either to keep of to give as the perfect gift. With clean, plant based ingredients, you'll create something truly beautiful and unique to help make every day feel a bit more magical. Beginning with an aroma journey, this extra special candle pour includes a guided meditation and sound bath healing music. We'll then explore crystals and dried botanicals to support your vision whether you have something specific you're ready to call into your life or you're open to the energy that calls to you. Everything will be provided and you will leave with one 9 ounce candle and one tealight candle. This event is hosted by Tabitha, owner of moon and mantras, USF graduate and local yoga instructor. Tickets cost $65 per person Wine for those 21+ (ID required) *No refunds allowed*"
https://www.eventbrite.com/e/restorative-yoga-breathwork-meditation-tickets-933596561447?aff=ebdssbdestsearch,Restorative Yoga - Breathwork - Meditation,"Friday, January 24 · 8:30 - 9:30am MST","Green Light Reiki Healing and Chakra Balancing 1545 South Pearl Street Denver, CO 80210 United States Show map","A slower paced Vinyasa based flow to wrap up the day. Combining a postural yoga practice with a mixture of heart-focused meditation and pranayama (breathwork) to increase flexibility and mobility in the body and create a calm mental space. This slower paced, breath to movement flow creates balance and harmonizes one’s mental and physical state with a focus on heart coherence. A spiritually restorative practice to ground your heart, mind, and body."
https://www.eventbrite.com/e/taller-de-piercing-nivel-intermedio-y-avanzado-tickets-1135101632539?aff=ebdssbdestsearch,Taller de Piercing - nivel intermedio y avanzado,"Friday, January 31 · 9am - 3pm AST","Milán Esthetic 898 Calle Eider Country Club San Juan, Country Club 00924 Puerto Rico Show map","En este Taller de Piercing Nivel intermedio y avanzado, aprenderás: ✔️ Asepsia e higiene ✔️ Historia ✔️ Estilos de piercing ✔️ Uso de distintas agujas y técnicas ✔️ Manipulación de equipo y herramientas ✔️ Anatomía de las diferentes partes del cuerpo perforables ✔️ Marcación correcta para perforar ✔️ Tipos de joyas ✔️ Preparación del área de trabajo ✔️ Preparación del cliente ✔️ Cuidados posteriores ✔️ Manejo de desechos ✔️ Explicación de cómo sacar licencia de perforador corporal Este curso incluye un kit de piercing con: ✅ Pinza ✅ Agujas de diferentes medidas ✅ Desechables (guantes, alcohol wipes, etc) ✅ Joyas de práctica ✅ Guía de cuidados posteriores ✅ Certificación para el participante 🥗🍝 Incluye almuerzo y coffee break ☕️ ✨✨✨Pocos espacios disponibles ✨✨✨ Métodos de pago: ATH móvil business a Milanesthetic, tarjeta de crédito, efectivo"
https://www.eventbrite.com/e/jan-31st-wash-dc-9-pm-pedro-gonzalez-english-tickets-1079526766619?aff=ebdssbdestsearch,Jan. 31st - Wash. DC - 9 pm - Pedro Gonzalez (English),"Friday, January 31 · 9 - 10:30pm EST","BloomBars 3222 11th Street Northwest Washington, DC 20010 United States Show map","Pedro’s a Colombian American comedian who’s known as one of the best joke writers in NYC. Like many immigrants, he started as a janitor but dreamed of bigger things, and through lots of hard work he hustled his way into Hollywood as a writer and national touring comedian. He loves to tell funny stories about his life as an immigrant, a husband and a dad. #pedrogonzalez #pedrosjokes"
https://www.eventbrite.com/e/well-hung-vineyard-diznee-drag-brunch-party-tickets-1117067401669?aff=ebdssbdestsearch,Well Hung Vineyard Diznee Drag Brunch Party,"Saturday, January 25 · 11:30am - 2pm EST. Doors at 11am","Well Hung Vineyard - Restaurant 49 South Market Street Charleston, SC 29401 United States Show map","Join us  for a magical day of fun at the  Well Hung Vineyard Diznee Drag Brunch Party ! Get ready to sip on delicious wines and indulge in a delectable brunch spread while being entertained by our fabulous drag performers. The event will be held at the  Well Hung Vineyard - Restaurant , so come hungry and ready to party! Don't miss out on this unique and exciting event - grab your friends and reserve your spot now! *Note - All tickets in a party must be purchased under the same guest name, (you may put your name in parenthesis but one person's name must be used so we can seat you with your friends). You may also buy tickets at different times but the same name must be on all tickets, this way we can seat our guest accordingly. Single ticket guest (who don't use the same name) may be placed with other guest to fill up the tables. We are unable to reserve specific tables."
https://www.eventbrite.com/e/weekday-meditation-beaumont-tx-reflect-prepare-rejuvenate-online-tickets-857860833847?aff=ebdssbdestsearch,"Weekday Meditation, Beaumont, TX | Reflect, Prepare, Rejuvenate | Online","Tuesday, January 21 · 8:40 - 9:10pm CST","Beaumont Beaumont Beaumont, TX United States Show map","Embark on a journey of tranquility and self-discovery with this 30-minute Meditation. Reflect on the past week, set a tone for the upcoming days, and relax with a mix of full-body scans, chakra meditation, or inner child healing. The meditation will give you what you need to feel rejuvenated for the week. Within the stillness, find the essence of your being. Weekly Schedule: Monday:  Metta Bhavana (also called Karuna Maitri or Loving Kindness) Tuesday:  Chakra Balancing (may involve Mantra Chanting) Wednesday:  Yoga Nidra Meditation Thursday:  Inner Child Healing (may include Breath Awareness, Pranayama) Friday:  Full Body Scan (may practice Progressive Muscle Relaxation Techniques) *some sessions may also have Tibetan Sound Bath and Healing added to them. What to Expect: Deep relaxation and stress relief. Guided meditations for clarity and focus. Tibetan sound healing for vibrational harmony. Some sessions may include breathwork techniques for enhanced well-being. What to Bring: Comfortable clothing. A quiet and cozy space. Optional: Headphones for an immersive experience. Dos and Don'ts: Before the Session: Do create a tranquil environment. Do inform household members about your session. Don't engage in heavy meals immediately before. After the Session: Do take a few moments for silent reflection. Do hydrate and nourish your body. Don't rush into demanding activities. How to make the most of these sessions? We highly encourage you to ask questions and clear any doubts you may have with the teacher at the end of the session. If you wish to discuss this privately, you may write to us at contact@coquihalla.com Share experiences with fellow practitioners. If you want to join our Slack Community, and/or Facebook group, please email us and we will add you to the community where you will meet more like-minded people. If there is anything we can do to be more helpful, do not hesitate to reach out to us. Class Levels: Suitable for all levels, from beginners to experienced practitioners. The sessions are adaptable, ensuring a harmonious experience for everyone. No prior experience is needed. Student Testimonials: Sam, Idhao:  ""Coquihalla's meditation sessions are a lifeline. The teacher's guidance creates a serene space, and the Tibetan Sound Healing is truly transformative."" Lisa, Arkansas:  ""30 minutes that feel like a retreat! The breathwork and guided meditation provide a perfect escape. This class is a gem."" Thomas, Texas:  ""I've tried various online meditations, but Coquihalla's stands out. The teacher's expertise and the depth of the sessions keep me coming back."" Donna, Montreal:  ""As a holistic living coach, I appreciate the comprehensive approach. These sessions are a daily ritual for mind and spirit."" Our guide is a revered Meditation Expert, certified Tibetan Sound Healer, Breathwork Coach, Bhagavad Gita Philosopher, and Holistic Living Coach. With a wealth of experience, our teachers are dedicated to guiding individuals toward balance and well-being. Coquihalla is a wellness retreat company committed to delivering transformative experiences. Our expert teachers, lead sessions that blend ancient wisdom with modern practices, creating a nurturing space for personal growth and well-being. In case of any questions, concerns or feedback, please write to us ar contact@coquihalla.com Know more about us at Coquihalla.com"
https://www.eventbrite.com/e/sour-cherry-tales-tickets-1135845888629?aff=ebdssbdestsearch,Sour Cherry Tales,"Monday, January 27 · 6:30 - 9pm EST","4862 Cordell Ave 4862 Cordell Avenue Bethesda, MD 20814 United States Show map","This January our team is proud to present a specially designed 5-course dinner menu dedicated to the delicious, tart sweetness of sour cherries, all while enveloped in the warm, inviting atmosphere of the first Ukrainian restaurant in Maryland. Why Sour Cherries? Sour cherries have been a beloved staple in Ukrainian kitchens for centuries, renowned for their vibrant taste and versatility. From traditional compotes and preserves to our modern, inventive dishes, sour cherries embody the spirit of Ukrainian culinary heritage, adding a distinctive tartness that balances and elevates each course. What to Expect: Our talented chefs have crafted an exquisite tasting experience that will surprise and delight your taste. As you savor these thoughtfully created dishes, enjoy expertly paired wines and nalyvky that enhance the flavors and elevate the experience. Expect unexpected flavor combinations, elegant presentations, stories behind each creation and warm Ukrainian atmosphere that celebrates art of culinary. Event Details: 📅 Date: January 27 🕕 Time: 6:30 PM 📍 Location: RUTA Ukrainian Restaurant, 4862 Cordell Avenue, Bethesda, MD 20814 Limited tickets available! Advanced ticket purchase is recommended as space is limited. Walk-ins are welcome, but only as space allows. If you're planning a gathering with six or more guests, please give us a call at 240-316-1257 to reserve your table. Join us for an evening where each course unfolds a story of rich tradition and modern creativity."
